State	Year	Assault	Vehicular	Larceny	Rape	Robbery	Burglary	Murder	Property	Population
North Carolina	1983	18249	10124.0	147068	1332	79.6	72348	490	229540	6082000
North Carolina	1984	18404	10990.0	143700	1330	74.8	69747	539	224437	6165000
North Carolina	1985	19426	11950.0	147530	1488	78.2	71985	520	231465	6255000
North Carolina	1986	22389	13186.0	153378	1673	87.7	77557	515	244121	6331000
North Carolina	1987	22634	14352.0	165841	1863	93.9	86964	519	267157	6413000
North Carolina	1988	23325	16340.0	177426	1833	108.6	90791	510	284557	6526000
North Carolina	1989	24584	18748.0	191783	1964	133.5	98792	584	309323	6571000
North Carolina	1990	28267	18803.0	202059	2272	152.1	101444	711	322306	6628637
North Carolina	1991	29265	20167.0	218192	2331	178.0	114009	769	352368	6737000
North Carolina	1992	30638	19613.0	217717	2455	186.8	113117	723	350447	6843000
North Carolina	1993	30650	20036.0	220071	2379	192.4	105270	785	345377	6945000
North Carolina	1994	30391	21342.0	225937	2334	181.2	104118	772	351397	7070000
North Carolina	1995	30615	22350.0	234911	2320	179.2	101995	677	359256	7195000
North Carolina	1996	28159	24566.0	238511	2289	163.9	98539	619	361616	7323000
North Carolina	1997	29292	24442.0	238228	2348	172.6	100002	614	362672	7425000
North Carolina	1998	28667	24616.0	233325	2311	160.8	99951	612	357892	7546000
North Carolina	1999	26680	25577.0	230463	2155	158.0	98457	552	354497	7650789
North Carolina	2000	24715	25266.0	232767	2181	156.5	97888	560	355921	8049313
North Carolina	2001	24573	24647.0	237241	2083	162.1	101889	505	363777	8206105
North Carolina	2002	24169	24866.0	229307	2196	146.9	99535	548	353708	8305820
North Carolina	2003	23369	26892.0	232081	2139	145.2	100687	506	359660	8421190
North Carolina	2004	23591	26988.0	227147	2339	138.0	101193	532	355328	8540468
North Carolina	2005	25128	28466.0	221091	2302	145.7	104298	585	353855	8672459
North Carolina	2006	25586	30102.0	227114	2495	152.1	107333	539	364549	8856505
North Carolina	2007	25727	27952.0	233241	2386	149.4	108700	584	369893	9061032
North Carolina	2008	25907	26727.0	234480	2296	155.3	111556	599	372763	9222414
North Carolina	2009	23326	19954.0	215923	2306	126.1	107830	489	343707	9380884
North Carolina	2010	22583	18319.0	208057	2002	100.6	102826	474	329202	9560234
North Carolina	2011	21516	16819.0	215453	1959	97.9	105534	498	337806	9651103
North Carolina	2012	22609	16120.0	213151	1984	96.3	99323	479	328594	9752073
North Dakota	1960	33	430.0	3863	14	6.3	1252	3	5545	632446
North Dakota	1961	53	449.0	3822	33	10.6	1286	6	5557	640000
North Dakota	1962	53	536.0	4246	27	6.2	1217	8	5999	642000
North Dakota	1963	86	611.0	4590	22	9.6	1207	13	6408	634000
North Dakota	1964	122	584.0	4687	45	8.7	1546	6	6817	645000
North Dakota	1965	154	501.0	4880	33	4.6	1348	6	6729	652000
North Dakota	1966	151	567.0	5609	28	6.2	1439	12	7615	650000
North Dakota	1967	117	526.0	6690	30	5.8	1541	1	8757	639000
North Dakota	1968	101	504.0	6611	29	5.8	1494	7	8609	625000
North Dakota	1969	150	585.0	6800	25	7.2	1533	1	8918	615000
North Dakota	1970	130	562.0	8000	38	6.5	1769	3	10331	617761
North Dakota	1971	157	542.0	9911	26	7.5	2124	8	12577	625000
North Dakota	1972	195	573.0	9443	31	8.9	2257	8	12273	632000
North Dakota	1973	290	841.0	9618	47	7.3	2454	5	12913	640000
North Dakota	1974	178	843.0	9840	50	12.9	2758	9	13441	637000
North Dakota	1975	204	829.0	10251	37	14.3	3424	5	14504	635000
North Dakota	1976	313	1025.0	11603	36	16.2	3077	9	15705	643000
North Dakota	1977	286	945.0	12035	59	13.3	2913	6	15893	653000
North Dakota	1978	269	966.0	11522	58	15.6	2758	8	15246	652000
North Dakota	1979	274	1067.0	13607	54	9.9	3029	10	17703	657000
North Dakota	1980	232	1169.0	14629	62	7.7	3186	8	18984	652437
North Dakota	1981	287	1084.0	14859	57	12.9	3294	15	19237	658000
North Dakota	1982	258	940.0	13314	66	12.7	3074	5	17328	670000
North Dakota	1983	213	878.0	13983	85	7.8	2967	14	17828	680000
North Dakota	1984	217	760.0	13856	90	7.7	2738	8	17354	686000
North Dakota	1985	221	810.0	14297	50	6.4	2925	7	18032	685000
North Dakota	1986	215	814.0	13914	79	6.9	2615	7	17343	679000
North Dakota	1987	258	828.0	14768	63	7.6	3060	10	18656	672000
North Dakota	1988	252	786.0	14007	74	8.1	2902	12	17695	663000
North Dakota	1989	274	746.0	13370	78	9.2	2369	4	16485	660000
North Dakota	1990	303	850.0	14621	114	7.8	2725	5	18196	638800
North Dakota	1991	241	805.0	14154	116	8.0	2367	7	17326	635000
North Dakota	1992	320	950.0	14498	148	7.9	2487	12	17935	636000
North Dakota	1993	309	944.0	14073	149	8.3	2370	11	17387	635000
North Dakota	1994	301	964.0	13899	149	11.1	2070	1	16933	638000
North Dakota	1995	340	1148.0	14421	146	10.0	2248	6	17817	641000
North Dakota	1996	301	1224.0	13433	155	11.0	1991	14	16648	644000
North Dakota	1997	353	1154.0	13367	159	6.4	2300	6	16821	641000
North Dakota	1998	286	1127.0	13134	212	10.2	2274	7	16535	638000
North Dakota	1999	216	1036.0	11375	142	8.8	2337	10	14748	633666
North Dakota	2000	294	986.0	11092	169	8.7	2093	4	14171	642200
North Dakota	2001	274	1086.0	11583	164	9.4	2165	7	14834	636550
North Dakota	2002	270	1018.0	11501	163	9.1	2243	5	14762	633911
North Dakota	2003	286	1078.0	10327	160	8.4	1959	9	13364	633400
North Dakota	2004	330	937.0	9516	177	6.8	2040	8	12493	636308
North Dakota	2005	460	1073.0	9732	180	8.5	2043	12	12848	634605
North Dakota	2006	925	1086.0	9672	241	11.8	2601	14	13359	635867
North Dakota	2007	999	982.0	9500	252	11.7	2314	17	12796	639715
North Dakota	2008	1026	911.0	9782	331	11.4	2336	11	13029	641481
North Dakota	2009	1308	913.0	9474	296	16.5	2426	12	12813	646844
North Dakota	2010	1203	873.0	9137	245	13.3	2000	10	12010	674629
North Dakota	2011	1318	985.0	9891	266	13.3	2458	24	13334	684740
North Dakota	2012	1281	1151.0	10535	272	18.7	2377	28	14063	699628
Ohio	1960	3347	13069.0	92858	572	40.1	37260	311	143187	9706397
Ohio	1961	3212	12047.0	96682	554	39.6	39677	306	148406	9876000
Ohio	1962	3695	13781.0	95938	520	37.9	40014	321	149733	10097000
Ohio	1963	4018	15045.0	109095	617	40.7	43898	306	168038	10173000
Ohio	1964	5848	18525.0	121729	721	46.2	47100	350	187354	10100000
Ohio	1965	6221	19459.0	118929	915	51.6	48199	366	186587	10245000
Ohio	1966	6985	24267.0	125816	963	70.0	50567	462	200650	10305000
Ohio	1967	7792	34056.0	146432	1073	95.0	63540	545	244028	10458000
Ohio	1968	8549	40270.0	163192	1309	102.0	69839	562	273301	10591000
Ohio	1969	10714	51776.0	178701	1645	126.7	79489	685	309966	10740000
Ohio	1970	12341	52488.0	207024	1700	145.9	90953	699	350465	10652017
Ohio	1971	11718	53501.0	208962	1988	163.7	100520	811	362983	10778000
Ohio	1972	12008	47725.0	193673	2149	160.6	97186	811	338584	10783000
Ohio	1973	12825	40443.0	202203	2299	143.5	101190	783	343836	10731000
Ohio	1974	15048	43202.0	245354	2565	191.2	125821	952	414377	10737000
Ohio	1975	16631	45879.0	302174	2721	220.0	136791	876	484844	10759000
Ohio	1976	18357	40421.0	318370	2759	183.8	128618	792	487409	10690000
Ohio	1977	19381	42851.0	288581	2921	190.5	130121	833	461553	10701000
Ohio	1978	21042	43210.0	282666	2947	182.6	130543	741	456419	10749000
Ohio	1979	23909	47099.0	316162	3409	194.8	138128	865	501389	10731000
Ohio	1980	24997	45945.0	327322	3696	223.7	157874	871	531141	10766808
Ohio	1981	23842	45777.0	326770	3339	236.9	160951	799	533498	10776000
Ohio	1982	23418	41190.0	302962	3223	183.6	141316	676	485468	10791000
Ohio	1983	21640	37027.0	280156	3387	159.4	124179	600	441362	10746000
Ohio	1984	21489	38976.0	266148	3734	145.6	112887	551	418011	10752000
Ohio	1985	22179	37896.0	266066	3966	133.1	104920	554	408882	10744000
Ohio	1986	25231	40396.0	276779	4151	142.1	106212	595	423387	10752000
Ohio	1987	23990	41291.0	292093	4305	153.1	114580	630	447964	10784000
Ohio	1988	26381	43405.0	300355	4632	161.4	112130	585	455890	10872000
Ohio	1989	26950	47477.0	306609	4872	170.9	111057	652	465143	10907000
Ohio	1990	28715	53221.0	310673	5075	188.5	106575	663	470469	10847115
Ohio	1991	31393	54744.0	318933	5748	215.2	115423	783	489100	10939000
Ohio	1992	29547	51886.0	299774	5739	199.0	104357	724	456017	11016000
Ohio	1993	28431	48276.0	295880	5444	192.7	97394	667	441550	11091000
Ohio	1994	27216	47413.0	297792	5231	187.5	96175	662	441380	11102000
Ohio	1995	28433	46261.0	297624	4835	178.7	93539	600	437424	11151000
Ohio	1996	24405	45528.0	311071	4617	164.1	93336	538	449935	11173000
Ohio	1997	25862	45419.0	315908	4566	158.7	94972	523	455799	11186000
Ohio	1998	20682	43021.0	310612	4543	133.5	90805	443	444438	11209000
Ohio	1999	16685	39192.0	288049	4129	128.0	87023	397	414264	11256654
Ohio	2000	17636	39026.0	293277	4271	137.5	88636	418	420939	11353140
Ohio	2001	17906	42229.0	295976	4466	151.0	96910	452	435115	11389785
Ohio	2002	16922	42767.0	287045	4809	156.6	99164	526	428976	11408699
Ohio	2003	16104	41017.0	281383	4660	147.7	95083	526	417483	11437680
Ohio	2004	16108	40651.0	282168	4744	152.2	96518	506	419337	11450143
Ohio	2005	16228	41471.0	279051	4671	162.8	100183	590	420705	11470685
Ohio	2006	16743	37977.0	279718	4770	169.2	105639	560	423334	11478006
Ohio	2007	17218	33955.0	264677	4661	160.0	99049	529	397681	11466917
Ohio	2008	16652	28451.0	260788	4531	162.9	102428	547	391667	11485910
Ohio	2009	15989	22660.0	249777	4119	153.1	104009	527	376446	11542645
Ohio	2010	15611	21130.0	248581	3730	142.9	107125	479	376836	11537968
Ohio	2011	15048	20927.0	246744	3679	138.6	112901	500	380572	11541007
Ohio	2012	15207	19512.0	236950	3658	132.0	103421	495	359883	11544225
Oklahoma	1960	856	4561.0	27270	299	39.9	12834	174	44665	2328284
Oklahoma	1961	1215	4493.0	26513	286	34.6	12586	119	43592	2360000
Oklahoma	1962	1197	4895.0	28501	182	39.7	12563	126	45959	2448000
Oklahoma	1963	1482	4773.0	27904	200	40.1	13331	129	46008	2487000
Oklahoma	1964	2175	4950.0	30000	269	42.8	14793	110	49743	2465000
Oklahoma	1965	1997	4784.0	28227	275	38.6	13784	110	46795	2482000
Oklahoma	1966	2066	4836.0	30485	336	41.3	15036	135	50357	2458000
Oklahoma	1967	2218	4758.0	33655	343	39.1	15632	166	54045	2495000
Oklahoma	1968	2687	5419.0	37823	383	49.3	18290	162	61532	2518000
Oklahoma	1969	2993	6285.0	37563	366	49.4	18595	148	62443	2568000
Oklahoma	1970	3243	7149.0	42474	400	54.7	21381	151	71004	2559253
Oklahoma	1971	4542	7367.0	43174	432	60.3	24289	170	74830	2610000
Oklahoma	1972	3902	7069.0	42288	501	64.6	26156	184	75513	2634000
Oklahoma	1973	4031	8285.0	46475	532	68.2	30995	177	85755	2663000
Oklahoma	1974	4429	9799.0	54152	676	83.5	39421	220	103372	2709000
Oklahoma	1975	4787	9438.0	64409	737	90.2	42086	256	115933	2712000
Oklahoma	1976	5057	8476.0	71098	747	70.3	36441	178	116015	2766000
Oklahoma	1977	5762	9185.0	62632	821	73.8	36211	241	108028	2811000
Oklahoma	1978	6486	10119.0	61222	893	88.3	37433	244	108774	2880000
Oklahoma	1979	7519	12355.0	69292	953	102.6	42646	281	124293	2892000
Oklahoma	1980	8055	12610.0	75649	1088	104.9	50802	299	139061	3001252
Oklahoma	1981	8279	12957.0	74460	1091	115.4	49220	279	136637	3098000
Oklahoma	1982	8361	15532.0	85326	1180	132.8	50956	344	151814	3177000
Oklahoma	1983	8223	14732.0	84085	1247	128.7	49782	249	148599	3298000
Oklahoma	1984	8197	15094.0	84844	1315	111.2	47979	258	147917	3298000
Oklahoma	1985	8898	18701.0	93233	1252	106.8	53216	254	165150	3301000
Oklahoma	1986	9431	21456.0	103832	1202	106.5	59054	269	184342	3305000
Oklahoma	1987	8664	19793.0	105369	1173	109.5	58333	244	183495	3272000
Oklahoma	1988	9279	18152.0	96418	1229	105.1	53624	243	168194	3263000
Oklahoma	1989	10358	18877.0	92270	1209	126.2	50411	210	161558	3224000
Oklahoma	1990	11654	18926.0	94432	1479	121.9	45531	253	158889	3145585
Oklahoma	1991	12594	17673.0	96842	1615	128.9	46934	230	161449	3175000
Oklahoma	1992	13863	16601.0	94180	1556	136.2	43678	210	154459	3212000
Oklahoma	1993	14712	15532.0	95111	1592	121.8	39903	273	150546	3231000
Oklahoma	1994	15209	15461.0	104025	1616	128.1	40764	226	160250	3258000
Oklahoma	1995	16121	16272.0	103727	1461	115.6	41694	400	161693	3278000
Oklahoma	1996	14423	15939.0	109506	1545	106.8	41447	223	166892	3301000
Oklahoma	1997	13368	14644.0	109039	1517	103.9	40015	229	163698	3317000
Oklahoma	1998	13258	13565.0	97593	1513	92.0	38268	204	149426	3347000
Oklahoma	1999	12675	12132.0	93616	1375	82.9	34472	231	140220	3358044
Oklahoma	2000	12958	12348.0	96116	1422	75.8	31661	182	140125	3450654
Oklahoma	2001	13309	12569.0	94537	1486	79.1	34573	185	141679	3469577
Oklahoma	2002	12885	12772.0	100185	1573	85.0	35171	163	148128	3489700
Oklahoma	2003	12827	12958.0	103404	1501	91.9	34846	206	151208	3506469
Oklahoma	2004	12802	12957.0	101271	1557	87.7	35244	186	149472	3523546
Oklahoma	2005	13146	13900.0	93814	1481	91.2	35692	187	143406	3543442
Oklahoma	2006	13062	13438.0	81853	1488	87.9	34437	210	129728	3579212
Oklahoma	2007	13053	13600.0	80747	1565	93.8	34367	224	128714	3617316
Oklahoma	2008	13975	11023.0	80265	1471	101.5	35247	215	126535	3642361
Oklahoma	2009	13433	10466.0	83813	1535	91.1	38071	234	132350	3687050
Oklahoma	2010	13091	10313.0	81303	1469	89.0	37848	195	129464	3760184
Oklahoma	2011	12401	11092.0	80064	1410	86.9	36462	212	127618	3784163
Oklahoma	2012	12867	11564.0	82448	1588	84.7	35731	216	129743	3814820
Oregon	1960	460	2311.0	24252	166	31.8	7175	43	33738	1768687
Oregon	1961	430	2499.0	24983	138	34.8	7276	48	34758	1799000
Oregon	1962	519	2764.0	25871	174	38.3	8268	54	36903	1864000
Oregon	1963	623	3123.0	27023	161	30.3	8823	55	38969	1826000
Oregon	1964	1047	3890.0	30812	225	37.6	10727	34	45429	1871000
Oregon	1965	1126	3846.0	34161	226	46.0	12079	65	50086	1899000
Oregon	1966	1275	4696.0	37840	247	45.8	13394	53	55930	1955000
Oregon	1967	1521	5466.0	43515	248	65.9	17140	61	66121	1999000
Oregon	1968	2009	5433.0	46612	346	76.5	18978	64	71023	2008000
Oregon	1969	2315	6471.0	51692	371	86.6	22853	81	81016	2032000
Oregon	1970	2755	6961.0	59082	377	102.5	26632	97	92675	2091385
Oregon	1971	3404	7790.0	63543	478	110.4	28933	70	100266	2158000
Oregon	1972	3411	8435.0	63178	574	109.5	32049	119	103662	2182000
Oregon	1973	3538	9082.0	66494	653	99.4	35772	110	111348	2225000
Oregon	1974	4503	10620.0	83060	732	130.8	41766	127	135446	2266000
Oregon	1975	6165	10666.0	90053	745	130.3	43738	142	144457	2288000
Oregon	1976	6637	9195.0	88661	829	132.7	39587	97	137443	2329000
Oregon	1977	6817	9240.0	83306	948	124.1	38880	117	131426	2376000
Oregon	1978	7943	9649.0	87033	1008	131.1	39523	123	136205	2444000
Oregon	1979	9254	9759.0	96823	1121	130.6	40682	107	147264	2527000
Oregon	1980	7608	9406.0	106712	1084	152.4	45641	132	161759	2610477
Oregon	1981	6669	9011.0	112518	1105	180.6	52067	117	173596	2647000
Oregon	1982	6903	7973.0	106061	1057	167.3	47410	136	161444	2649000
Oregon	1983	7266	8060.0	98880	1078	170.3	46472	109	153412	2662000
Oregon	1984	7696	7926.0	96742	1201	168.6	48755	128	153423	2674000
Oregon	1985	8333	9608.0	105725	1363	185.6	50690	125	166023	2687000
Oregon	1986	7718	10833.0	112312	1379	205.9	53062	178	176207	2698000
Oregon	1987	7959	12669.0	113907	1247	196.0	48562	153	175138	2724000
Oregon	1988	8420	16293.0	113872	1111	193.0	48355	139	178520	2741000
Oregon	1989	8895	15232.0	103690	1314	151.8	40197	134	159119	2820000
Oregon	1990	8863	13035.0	100765	1332	144.3	32273	108	146073	2842321
Oregon	1991	8714	13862.0	105145	1561	150.1	34363	133	153370	2922000
Oregon	1992	8963	15881.0	109274	1580	151.4	32945	139	158100	2977000
Oregon	1993	9630	17608.0	110878	1554	129.6	31072	140	159558	3032000
Oregon	1994	10320	21764.0	122506	1333	138.2	33970	150	178240	3086000
Oregon	1995	10638	22050.0	133075	1309	137.9	34640	129	189765	3141000
Oregon	1996	9522	17013.0	128618	1272	122.2	31664	129	177295	3204000
Oregon	1997	9200	19280.0	136129	1306	117.5	33507	95	188916	3243000
Oregon	1998	8893	17262.0	123841	1307	105.2	30442	126	171545	3282000
Oregon	1999	8267	13633.0	113052	1219	86.2	26749	88	153434	3316154
Oregon	2000	7756	13932.0	114230	1286	84.4	25618	70	153780	3421399
Oregon	2001	6643	14842.0	123034	1174	79.1	26648	84	164524	3473441
Oregon	2002	6246	16524.0	118925	1238	77.9	25696	72	161145	3520355
Oregon	2003	6373	18974.0	122327	1218	79.9	28562	68	169863	3564330
Oregon	2004	6600	18535.0	117868	1283	76.6	30072	90	166475	3591363
Oregon	2005	6620	19262.0	113316	1266	68.1	27621	80	160199	3638871
Oregon	2006	6516	14637.0	98897	1219	73.3	24324	88	137858	3700758
Oregon	2007	6799	14637.0	95157	1276	76.4	22979	76	132773	3747455
Oregon	2008	5983	11377.0	92677	1183	70.1	21115	87	125169	3790060
Oregon	2009	6179	9977.0	85064	1202	65.3	19739	88	114780	3825657
Oregon	2010	5892	9128.0	87494	1239	63.1	20035	96	116657	3838332
Oregon	2011	6083	9106.0	92059	1239	57.8	20704	84	121869	3868229
Oregon	2012	6008	10203.0	93619	1140	61.9	21901	92	125723	3899353
Pennsylvania	1960	6072	13854.0	60023	995	33.9	33709	296	107586	11319366
Pennsylvania	1961	5990	13775.0	58729	841	35.7	36391	298	108895	11468000
Pennsylvania	1962	6065	15510.0	64359	946	39.9	37298	311	117167	11376000
Pennsylvania	1963	6709	18205.0	69915	930	41.8	40089	268	128209	11424000
Pennsylvania	1964	7606	21398.0	76983	1061	44.6	44235	384	142616	11459000
Pennsylvania	1965	8723	25504.0	81476	1181	52.7	48070	411	155050	11520000
Pennsylvania	1966	7709	24308.0	84394	1267	50.2	49073	378	157775	11582000
Pennsylvania	1967	7782	27485.0	93482	1154	57.9	56709	448	177676	11629000
Pennsylvania	1968	9051	32796.0	108204	1203	85.2	65151	475	206151	11712000
Pennsylvania	1969	10279	35975.0	111114	1430	90.6	68187	488	215276	11803000
Pennsylvania	1970	11115	40715.0	120380	1408	108.6	70730	637	231825	11793909
Pennsylvania	1971	12673	43739.0	141238	1653	141.9	88176	738	273153	11879000
Pennsylvania	1972	12622	40372.0	124743	1909	149.3	89343	721	254458	11926000
Pennsylvania	1973	13270	43473.0	129810	1875	138.6	92078	754	265361	11902000
Pennsylvania	1974	15499	44460.0	169836	2111	159.5	109808	795	324104	11835000
Pennsylvania	1975	16138	43401.0	197510	2052	168.6	116295	808	357206	11827000
Pennsylvania	1976	15752	41303.0	212424	2148	138.0	107472	719	361199	11862000
Pennsylvania	1977	15081	39264.0	191397	2236	130.3	103408	655	334069	11785000
Pennsylvania	1978	16397	40035.0	193052	2195	136.7	105737	725	338824	11750000
Pennsylvania	1979	18021	45679.0	215567	2533	152.2	109668	724	370914	11731000
Pennsylvania	1980	18462	49465.0	226496	2722	177.9	122800	809	398761	11824220
Pennsylvania	1981	18576	43799.0	226701	2662	186.6	122372	729	392872	11864000
Pennsylvania	1982	18835	39413.0	220623	2448	175.4	106867	678	366903	11865000
Pennsylvania	1983	17249	37488.0	205408	2449	172.3	96425	583	339321	11895000
Pennsylvania	1984	17196	40444.0	196999	2764	148.4	88517	538	325960	11901000
Pennsylvania	1985	18375	38904.0	194467	2886	147.0	87417	550	320788	11853000
Pennsylvania	1986	20901	42130.0	196657	2984	152.1	87362	659	326149	11889000
Pennsylvania	1987	23074	41680.0	205619	3130	144.4	86177	642	333476	11936000
Pennsylvania	1988	23275	51333.0	203362	2992	138.1	83791	660	338486	12027000
Pennsylvania	1989	23845	56517.0	216566	2963	149.7	85925	753	359008	12040000
Pennsylvania	1990	26414	60062.0	215119	3068	176.2	86624	801	361805	11881643
Pennsylvania	1991	26440	57598.0	228142	3435	193.9	86074	758	371814	11961000
Pennsylvania	1992	25505	56171.0	224150	3324	180.7	75834	746	356155	12009000
Pennsylvania	1993	24714	53033.0	220683	3195	179.0	70125	823	343841	12048000
Pennsylvania	1994	25071	54153.0	222280	3145	186.7	66468	712	342901	12052000
Pennsylvania	1995	24927	49817.0	236991	3046	189.3	67815	755	354623	12072000
Pennsylvania	1996	31401	48736.0	250758	3034	189.0	71357	686	370851	12056000
Pennsylvania	1997	30358	44213.0	246892	3289	156.3	68218	705	359323	12020000
Pennsylvania	1998	26827	42668.0	235873	3223	164.9	63777	633	342318	12001000
Pennsylvania	1999	27890	39234.0	227750	3279	155.7	56037	592	323021	11994016
Pennsylvania	2000	29580	36325.0	225869	3247	147.8	54080	602	316274	12281054
Pennsylvania	2001	28814	35713.0	223350	3467	142.2	54345	651	313408	12303104
Pennsylvania	2002	28060	32817.0	212441	3731	139.2	55610	624	300868	12328827
Pennsylvania	2003	27027	33442.0	213279	3556	145.3	53918	647	300639	12370761
Pennsylvania	2004	28339	30969.0	214199	3535	149.1	54443	650	299611	12394471
Pennsylvania	2005	29205	29394.0	214916	3586	154.9	56134	756	300444	12405348
Pennsylvania	2006	29581	29708.0	217142	3611	169.6	57739	741	304589	12440621
Pennsylvania	2007	28198	26511.0	211248	3443	156.4	56091	725	293850	12432792
Pennsylvania	2008	27981	22492.0	219115	3485	151.6	58687	705	300294	12448279
