song_id	album_id	song_title	year	duration	loudness	artist_id	hotttnesss
SOBZUCH12A8C13DCA0	586353	Ascendant	2008	270.21016	-5.958	AR7U5BZ1187B997FFC	0.5701150856
SOKBIAI12AB0180E97	632888	Smith & Wesson		246.17751	-8.613	ARNWJEE1187B98DB44	0
SOOABJR12A58A779B0	89152	Bring Out Your Dead	2002	217.93914	-4.384	ARUL0VB1187B9A01AA	0.600274216
SOVZKIS12AF72A0A93	767858	Vietnamese Baby	1973	234.84036	-5.771	ARS1OWB1187B99EEAD	
SOFHVPF12A8C134ED7	289266	Angry Chair	1992	262.47791	-5.499	ARSW5F51187FB4CFC9	
SOGMYFZ12AC468ACED	791245	Nadal De Luintra	2000	242.62485	-8.765	ARYQQY31187B9ABBE1	0
SOPAZGG12AC3DF6DC1	603735	Que Ves Por Tu Ventana		218.22649	-6.61	ARGRTPZ1257509D28A	
SODHEVC12A58A81DA0	128983	Talking During Sex (LP Version)		202.78812	-16.161	AR79TB51187B9966E2	0
SOBMWTE12A8C13C2AF	215773	The Modern Rome Burning	2008	299.80689	-6.247	ARUSOMY1187FB4D3B4	0.6269085854
SOXLEKB12A8C1338EE	310269	Spawn (Again)		207.56853	-6.336	ARIH5GU1187FB4C958	0.4196742788
SOWOMMS12A8AE499EB	120908	Life is Love		396.7473	-5.208	ARIBJIS11C8A414F70	0.4626431826
SOWWYDN12AB01825F7	417769	Prospection		298.73587	-22.235	AR7OEB71187B995A17	
SOMSPYS12A6D4FEDBB	272680	Neglected		225.09669	-4.682	ARM9D241187FB4DB7D	
SOXPAGL12A8C13792D	288245	Chase The Light	2006	233.22077	-4.741	AR18SS11187FB4852B	0.5333708783
SOGRPFI12A8C1349A6	149611	Intro. & Hello Young Lovers (Live) (2000 Digital Remaster)		124.9171	-10.387	ARD0FN11187B9B25CD	
SOSXAMA12A8C133298	282026	Good Texan	1990	262.29506	-9.759	AR32ETX1187B9A792F	0.7560680108
SOSAXES12AC3DF68E7	730449	Dontchaletmecatchya		186.30485	-9.866	ARF9Z4Q1187FB5B40B	0
SOEAASN12A58A7932D	674068	Soul of Ethiopia	2009	110.57587	-7.1	ARXHFWE1187FB410A9	0.5054873431
SOAWYUA12A8C144D4D	478359	Louie Louie		143.98649	-14.489	ARRBT8X1187FB3D242	0.2658610492
SOFZXTF12AB018D64B	814897	This Ain't A Love Song	1995	432.97914	-7.984	ARDVZTE1187FB5A0A1	
SOLSXXH12A8C143166	610729	A.C.A.B. (Bumper Sessions)		89.44281	-7.238	ARQUFQK11F4C83C0D8	
SONHNAC12A8C13A15A	211700	Tenderly		171.65016	-19.941	AREDBBQ1187B98AFF5	
SORWVHN12A8C1459EA	369470	Copacabana		137.482	-16.469	AR3N2H11187B98AFBA	
SONMZBU12A58A7D2D3	310772	No Good In Goodbye	2007	229.8771	-3.662	ARZXLZD11E2835CEA7	0.4909042005
SOONMKD12A81C2413A	164453	NOT IN LOVE		218.95791	-4.692	AR0J0OD1187FB3AFB5	0.3967001384
SOTMGME12AB017F79B	15426	Are You There (With Another Girl)	1967	175.882	-13.04	ARZ8KO81187B9B1B7C	
SOKGPRX12A8C138268	291752	The Stranger	2003	231.57506	-30.387	ARBM57Q1187B9AF97C	0.4015024629
SOKPBBP12A8AE49419	280752	Nanã	1962	212.13995	-9.989	ARUI2ZJ1187FB3ACA5	
SONHEUO12AF72A4792	233023	Intro		251.27138	-16.218	ARUEYGC1187FB3D94B	
SONXKLQ12A8C141242	610555	Tappin' Out (LP Version)		199.8624	-6.077	ARE8HA81187B99A95F	
SOQUAIH12AB0181406	562561	I Wanna Be Where You Are	1972	182.7522	-8.962	ARXPPEY1187FB51DF4	
SOBDYCT12AB0183AF5	804859	Remember (Walkin' In the Sand)	1964	136.01914	-13.53	ARAJPHH1187FB5566A	
SOJGZUS12AB018591F	651127	Dirty Ol' Town		148.87138	-11.185	ARW1BRR1187B996332	
SOHSKIN12AB01842A1	702774	Night on William Street		202.762	-14.525	ARJ4B7V1187FB4CB90	
SOEIWHD12AB018D0A9	573496	Epilogue		109.92281	-14.811	ARV1RMI1187FB48F94	
SOIOVEN12AB018606D	503590	Do Or Die		240.22159	-5.663	ARJFZRE11F4C8469F6	
SODXECL12A8C142265	475840	Hey Jamalo ((Def Mix))		433.42322	-11.462	ARELFAE1187FB40D0A	0
SOXQZOE12A8C137367	521308	Someday	1990	236.5122	-9.308	ARKSZW81187B9B695D	
SOGMPPO12AB0185916	653775	Earrings on the Table	1992	100.23138	-15.83	ARUAKAN1187FB48204	
SOHBIKA12AB01857DB	804501	Imaginary Gangsters		137.79546	-7.806	ARJRRJZ11F50C47E95	
SOOUEFP12A81C2272E	794627	Never After		385.25342	-6.838	AR9M9XY1187B98B2F8	0.5483127041
SOWWAKW12A8C13B507	303611	Pränatalabhärtung	2004	182.04689	-14.194	AR4BJFD1187FB43082	
SOBYBZS12AB018774D	461562	Today		285.88363	-6.604	AROGO6K1187B992A39	0.2128292298
SOJMQQX12AB0185046	345062	Give It	1992	257.54077	-5.775	AR0IVSA1187FB4F069	
SOCALOE12A8C134F6A	141894	Vem_ Vem		173.29587	-10.541	ARTP2PK1187B98FECA	
SOTVTCG12AB018ABEB	371292	Radiation Blues	2007	150.15138	-3.778	AR2BG0R1187FB398C3	0.5516516934
SOECFGK12A8C13A8AE	158543	Ai Hen Jian Dan		268.48608	-17.611	ARGP7WY1187FB45464	
SOSZAQZ12A8C139FD8	203711	(We Don't Need This) Fascist Groove Thang (Rapino Club Mix)	2009	354.19383	-12.183	AR5MK521187B98E0B8	0.2150803185
SOOJZFE12A8C136655	262798	Would You Like	2008	285.17832	-8.885	ARWXIVG1187B9B17C5	
SORNZLS12AB018E4AB	679314	Vibrators	2009	330.16118	-8.535	ARYF20K1187B9B76BD	
SOYIZXR12A8AE4633F	137257	Quitxalla	2003	228.23138	-5.446	ARQDYV0119B866800F	0.2998774883
SOAKDLX12A67ADAFC5	69622	Tant Que L'on S'aimera		147.77424	-10.819	ARG4K2W1187B99EA5D	0.345802234
SOESSSK12A8C1454D4	379463	Tamborera No. 6		173.92281	-9.452	ARRXPRY1187B9A8B34	
SOYUUDD12A6D4FB7B4	239740	Bad Girl		189.93587	-11.769	ARI3BMM1187FB4255E	0
SOQAJLA12AB018251A	624501	Das große Segel		198.00771	-7.613	ARGLRBB12472CE2CFF	0
SOMXUFQ12AF72A0646	233801	Help There's A Fire	1983	172.25098	-5.015	ARWIN9D1187B98E544	
SORGBYP12AB0182E4F	651916	Rock Guitar		513.43628	-4.003	AR4FE4N1187B99395A	
SOWAJLH12AB017C2EC	619765	On Misty Pathways	1998	313.36444	-3.944	AR8TLVX1187B9B2D7D	0.4821375851
SOSVWFQ12AC95F0272	784667	Take Your Chance		215.01342	-12.066	ARQVZ7F1187FB57CC9	0.2669551863
SOIYEXL12AC9074DD1	600391	Dumb It Down (Live From Chicago)	2007	211.69587	-5.971	ARPFHN61187FB575F6	
SODKSMV12A6D4F6922	28977	Oh My People		321.2273	-5.388	AR95QS71187FB3F49A	0.5038996718
SOEJCCJ12A58A7AF1D	790920	Altas Horas	2005	221.30893	-9.095	ARY9J9F1187B990241	0.5414929887
SOFKJVX12A8C134B03	143776	Hold Me	2008	193.72363	-5.548	ARKX0IK1187FB44DE9	0.3347065491
SOYEDIE12A8C142C36	545913	Chivalry		246.09914	-6.708	ARPDVPJ1187B9ADBE9	
SOHJEIX12AB017F997	437125	Proud mary	1998	203.7024	-6.548	ARGK3QC1187B9B351A	0.400039657
SOVEQUY12AB0186A16	726646	Serenade valse		62.51057	-16.972	ARHTV1S1187FB547F8	
SOMEEAR12AAF3B3F86	432729	Nothing In Rambling	1995	166.66077	-17.053	AR00MBZ1187B9B5DB1	
SOHBHNO12AB018662A	665339	Pac's Break		373.52444	-10.104	ARKUDRV1241B9C4453	
SOJEWQG12AB018BD74	680588	Affaire Mokuwa	2005	306.96444	-5.713	AROQ9OT1187B99E88D	
SOLIBHA12AB018800D	513353	Following You Around (Album Version)		192.96608	-16.308	ARV4BPJ1187B99C978	
SOXWXPG12A6D4FE1EA	228651	A Fiery Stride (Ltd. Edition Bonus)	2004	299.31057	-5.157	ARJ438T1187B9AD503	0.3672734158
SOOCIQX12A6D4F92D3	74893	My God Will Always Be Enough	2000	280.5024	-13.844	ARHNMEZ11F50C4706C	
SOCOTGR12AB01869CF	569662	Turn It Over (Album Version)	2009	206.52363	-10.599	ARHCRIW122988F9BA6	0.6215682318
SOQQDXF12A8C1416F4	376872	Japanese Lullaby		221.6224	-16.503	ARCP8YG1187B997D72	0
SOJVIWA12AB0189127	661537	Hoop of Flame (IV. Glimpse of a Chance)		516.362	-12.969	ARAHILU122988FD7D1	
SONAYZR12A8C144497	379427	Son Los Años		179.40853	-9.546	ARWGY6U1187B98B228	
SOAQCNA12AB01848DD	500530	Denise		473.49506	-17.276	ARAVS1S1187FB4C519	0.2150803185
SOFCKEK12A8AE46966	280531	Like It Like That	1998	166.86975	-9.309	AR4WHYC1187B9896E7	0.8189414944
SOPGEJZ12AB0184A18	665471	The Scenic Route		59.95057	-6.86	ARA0YAE1187B9B1D16	0
SOEXULP12AB0186514	356623	Please Send Me Someone To Love	1950	173.50485	-16.472	ARAOPEF1187B995099	
SOBSGAZ12A8C13A351	257984	Dear Ann		319.39873	-13.157	AR50Z881187B9BA197	0.2658610492
SOIIZQG12A58A7A753	8605	New Day Rising	2004	334.18404	-9.691	AR5WPYF1187B9B40DA	0
SOSIXEN12AC4689235	600035	Horse Doctor_ Come Quick		235.80689	-9.139	ARSNTZF12454A2DF53	0.4944895175
SOTQZTJ12AB0183192	468736	Visions		207.09832	-29.342	AR9XPQF1187FB5A693	
SOTJZBJ12A8C143A71	521763	Be My Lover	1971	197.90322	-5.431	AR1ABAO1187FB531E1	0.6395647657
SOKWNWI12A8C13383F	425558	Bianca's Midnight Lullaby	1980	114.07628	-13.347	ARVJVFF1187B9B40D6	0.4890382092
SONFWUQ12AB0185971	710198	Morning Rain Music by Jorge Alfano		564.29669	-28.416	ARIVIYJ122988EF834	0
SOPQKMQ12AB017AF79	391906	Watermelon Man	1963	428.06812	-5.827	AR1N6N61187FB4E25E	
SOBANXX12A8C1388F9	205356	The Blackest Years (CD only hidden track)	2000	448.54812	-5.055	ARN2ZKL1187FB3972B	0.5883858435
SOAOXTG12A67021AA7	13924	Seed Will Grow	2002	202.21342	-11.224	AR21YNH1187FB49649	0.5859797661
SOKELFE12A6D4F7911	24261	Raining Revolution (Live) (Unplugged)	1993	273.84118	-16.963	ARWQ3M31187FB4CF01	0.2396290978
SOSHODU12A6D4F87B7	34757	Sept Coeurs		166.39955	-8.762	ARJIE2Y1187B994AB7	0
SONGPXG12AB0184A31	710716	El tuli-tuli		117.34159	-8.817	ARRXPRY1187B9A8B34	
SOYWXIK12AB017C22B	338607	Kakou	1997	274.54649	-9.213	AR9YI7H1187B9960E3	0.5254971189
SOIAJUT12A8AE4888C	138556	Hablando A Un Cristal	1999	205.40036	-4.129	ARAIJG51187B9B97A4	0.3589765264
SORFVTH12A58A7D001	64434	Pray For Me (One Step Closer Album Version)		234.78812	-12.38	AR9AN471187B99E0DA	
SOBMYJF12A8C141AD2	6957	Don't Let Me Come Home A Stranger (LP Version)	1997	131.10812	-15.001	ARGNZOL1187FB5CE7C	0.3759843015
SOWAAYI12A6701C186	11449	I Really Don't Want To Know (1990 Digital Remaster)		172.59057	-17.075	ARZNQEM11F4C83B660	0.3030119901
SOADDSQ12AB01807A8	406670	Man Don't Cry		128.96608	-11.655	AR6Y8JF1187B9BA1D5	
SOBARGP12A58A7B1D9	238205	Into Hiding	1994	225.41016	-9.531	ARV8T9T1187B99F3F4	0.786169126
SORXMXJ12AAA15D02E	528503	Throw		203.25832	-9.528	ARHIGWY11F4C8425D5	0
SOBLUQR12A67021450	14231	Primary	1981	209.60608	-14.613	ARWA6NT1187FB3F15C	
SOEKGLO12A8C1363DE	151155	When You Wish Upon A Star	1991	193.67138	-8.615	ARYTJPJ1187FB4ABCC	
SODCZSU12AB018306C	553590	I Stayed Long Enough	1968	119.90159	-14.09	ARM5JLS1187FB3615B	
SOZZVMW12AB0183B52	488355	Accept Crime (Album Version)		193.98485	-3.357	AR040QX1187FB4CFE1	0.6842642173
SOZLSBK12A6D4F87B8	53279	I'll Never Find Another You	1967	146.02404	-15.911	ARQXM2T1187B98FF32	0.6230374756
SOPEGIG12A6D4F8CAB	29458	Asesíname	2003	223.05914	-7.383	AR7NNKG1187FB4AA1C	0.4839772462
SOFNXKP12AB0188C0D	468713	Send a Prayer		294.86975	-7.028	ARUTP601187FB388AC	0.3759843015
SOQHAXR12A8C142BC7	313944	The Letters	2008	161.43628	-25.752	ARRZZRW1187B9A06E3	0.2490657949
SOXHKRT12A6D4F89C8	55270	American Dreams	2002	292.17914	-24.22	ARA82JG1187FB36131	0.2658610492
SOJLDSP12A8C1350D8	92506	O Menino Desce O Morro		196.64934	-16.862	ARN76SM1187FB386BA	0.1946326475
SOQJJVP12AB01868CB	673371	"Rinaldo : Act 3 ""Or la tromba in suon festante"" [Rinaldo]"		231.57506	-16.682	AR3AIEI1187B992D8D	
SOSBGOF12A6D4FB506	225440	Filumena Fabulosa		313.20771	-12.235	ARPB4TX1187B98DDEA	
SOGYTNT12A6D4F906F	39787	Independent Girl (feat. Malki Singh)		298.762	-8.149	ARDV4XV1187FB5A3F4	0.2121668373
SONOVXO12AB01877FE	556446	Those Were the Days		230.42567	-8.924	AR7SF1N1187B9A91D1	0
SOYBNOK12AB018B3C3	568713	Devil In The Wood Pile	2002	169.74322	-26.469	AR1XZ0N1187B9941D5	
SOEFBHK12A8C1350A0	283032	Mythodea - Music for the NASA Mission: 2001 Mars Odyssey/Movement 7		297.76934	-15.235	ARMPRI31187FB4F7D9	
SONQGFP12A6D4FAEAF	57714	Going Home (Album Version)		170.23955	-8.873	ARXLX5L1187FB47BED	0
SOOFIJM12A8C1359D1	95130	We Started Together		52.45342	-16.945	ARCVMYS12454A51E6E	0.2291441037
SOCQAEO12AB01825BC	550709	Tu Cicatriz En Mi		232.48934	-4.286	AR189B91187B9B8D9C	
SOBQRZJ12A6310E1F8	1543	Headsprung	2004	270.10567	-7.553	ARNHMFD1187FB3B3F6	
SOIMDST12A6D4FB995	175508	Binaural Presentation - Kokoro. Pt. 5		313.73016	-41.806	ARPK1CM1187B9B6B9C	
SOOTFBM12A6D4FCD69	64190	Korean Waterhole	2005	94.9024	-19.345	AR035N21187FB3938E	0.3277366832
SODNBYJ12A58A78504	279673	Together Alone		181.60281	-17.198	ARQCFI11187FB5AE43	
SOGVZCB12AB0180FC0	627129	Nadie Como Tu		288.39138	-6.311	ARLFH5Y1187FB44A89	
SONLHUA12A8C14470A	476556	Snakebit		212.37506	-8.403	ARBQPXY1187B98D67B	0.2150803185
SOVGRWF12A8C144940	757779	She's Left Me Again		170.94485	-11.732	AR7KA5V1187FB44E6B	0.2658610492
SOIUTCL12AB0188849	662161	Baggage	1994	198.76526	-8.234	AR3KGPQ1187FB53C84	0.5486780556
SOJOMPY12AB01841A3	397885	Once Upon A Time		318.48444	-17.728	ARBSAVH1241B9CA637	
SOXNUWK12A8C140027	735440	Trebraruna		209.03138	-6.309	AR4C6V01187FB3BAF4	0.6254115258
SOLDRGH12A8C131F5D	143092	Second Time Around	1991	291.97016	-25.342	ARXPE571187FB4AFD0	0.4874924434
SOVGIQD12A6701F668	6839	Change You or Change Me (Amended Version)	2003	283.61098	-7.677	AR3FE581187FB3F90A	0.8029328752
SOJQYBG12AB018B656	812732	Abril en Portugal		143.41179	-8.807	ARP1M531187B9B19AC	
SOJTWAZ12A8C144E69	475494	Ni De Ti Wen		271.41179	-6.114	ARTPDRF1187B9A46DB	
SORWUTQ12A8C1465BC	526980	Who Do You Think You're Fooling		166.66077	-15.474	AR0X3JJ1187FB3A9A7	
SOGDSYD12AF72A0F02	558491	Jam Intro		201.06404	-9.518	ARSHZBZ1187B98A445	
SOFWUBT12A8C13A9C7	262440	Who's Tha Hoe?		159.4771	-7.325	AR32JLC1187B9946AF	0.4392024893
SOUPQOK12A6D4FDC9E	227290	Nada Mas		192.96608	-19.411	AR8E1KA1187B9A18C3	
SOZQBLB12A8C141242	376297	Awaken - Lark Rise		239.17669	-15.188	ARCP8YG1187B997D72	
SOLSWKN12AB018510E	645030	Running Through My Dreams		87.40526	-17.253	ARGEKDX1187FB3A5BF	0.5654510122
SOKPGFN12A8C143481	577261	White Sand		78.47138	-30.854	AR4B3RX1187B9A868A	
SOCEIHL12A8C13BDF5	105076	I Just Don't Know What To Do With Myself		408.73751	-7.013	ARN9Q881187FB3D951	
SOCBRFS12AB01825FA	417769	Racine dix-neuvième de huit-quarts		1130.94485	-25.458	AR7OEB71187B995A17	
SOXNYJQ12A8C13502D	287075	Te Mentiría		229.32853	-7.973	AR3D0BI1187B98A11F	0.5114243257
SODRQHM12A8C1343AD	143872	The Future Has Arrived	2007	185.99138	-9.168	ARR1R5V1187FB4D234	0.5725930448
SOCPHKW12AB0182D36	407484	Sodding About	2009	167.44444	-7.703	ARWX5TK1187FB4CDBE	
SOJQGPD12A8C13AD3D	304405	May The Good Lord Bless And Keep You	2000	155.402	-22.377	ARZVTZN1187FB579D4	
SOKAVIC12AF72A4556	296957	Sparkle	1997	227.65669	-13.239	ARXGASQ1187FB3C727	
SOHRTAR12A8C13FC87	553001	Lingan	1997	341.36771	-10.017	AR4MCB01187B98BF5C	0
SOTLACM12A8C132954	140375	Common Tear	2006	214.49098	-9.114	ARR6VH41187FB46862	0.5627955952
SOONBLX12AC468AA6B	787727	Close Your Eyes	1972	158.77179	-9.217	ARG4KW31187FB51B7C	
SOHUEFC12A8AE4827A	278832	Paradise	1988	271.98649	-8.183	AR7N7MI1187FB46935	
SORJVVF12AAF3B1F63	530514	Mi Bomba		319.26812	-15.813	AR19QZ01187B99C74D	
SOIXAJN12AB0183EE3	645658	When I Grow Up	2009	335.5424	-9.277	ARUYVDC12086C11D5C	0.5452302939
SODYMIJ12AB018C2D5	669655	Once I Had A Woman	1975	469.60281	-13.615	ARNDL191187FB51583	
SOAIGNB12A67020200	8476	If You Should Walk Away	1967	192.65261	-13.781	AR5GMAV1187FB3A8F5	0.2396290978
SOMYYQD12AB0184CE2	800245	I Hate to Be the One to Say		144.71791	-9.693	ARYBUAO1187FB3F4EB	0
SOAEXGD12A6D4FB738	63249	Caravane (Live 2006)	2007	234.39628	-6.373	AREJXK41187B9A4ACC	0
SOPFNDA12AF72A2A54	326937	Take Over		272.14322	-5.049	ARGGD1E1187B98FA9D	
SOLOEUN12AC95F02CE	585522	Elbow Macaroni (Skit)	2008	90.14812	-23.923	ARGXIE31187FB55B48	
SOBGYQD12A67ADC8F9	178219	Ich vermiss dich (Radio Mix)		228.80608	-3.823	ARXWBYG1241B9CE962	
SOITISS12AB018667D	765236	Torero		29.57016	-9.726	ARGSAFR1269FB35070	
SOJDGAU12AB0181EB5	648389	Baila Baila  Vent Remix		325.92934	-5.563	ARMG6K31187FB55677	0.2998774883
SOBOKKZ12AB0186EDD	708583	Crazy Groove		267.38893	-11.179	ARKOVFX11EBCD75758	0.3741798293
SOUGZRZ12A81C21052	180743	As The Sleeper Awakes	2007	258.16771	-3.282	ARUF32D1187B9B157E	
SOUWYFC12AB0181DAD	391819	LEAVE!	2009	203.31057	-6.452	ARYRDLN12592CDBB85	0.747654675
SOTXMJG12A81C22F8E	230751	The Fugitives		639.42485	-9.324	ARCXCUP122988EF596	
SOGQWZF12A8C13DDDD	112261	You Are Allowed 20 Birthday Parties (Album)	2007	338.05016	-12.769	AR20BO61187B9B880E	0.6180477258
SOHFJRL12AB0185571	751159	Liftoff		281.83465	-6.392	AR32JLC1187B9946AF	0
SODMQNG12AB0187811	672736	La java bleue		145.99791	-6.655	AR107SB1187B9A79F9	
SOFJCSH12A81C20934	123619	Se un mio desir...Cedi al duo!		225.14893	-25.349	ARGV2PR1187B9AD702	0.2150803185
SOXTNNM12AB0182462	639537	Missing You		217.75628	-4.481	AR52QY11187B99FC59	0.2658610492
SOMMALW12A58A79E93	271471	Sounds So Good	2008	207.09832	-4.66	ARB8H82119B34032E1	0.6248335336
SOFFIQX12AC960DA6E	601945	I Love Being Single (club extended mix)		346.27873	-6.73	ARQDHPO1187B9A9F7C	
SOZUZPV12AB017DB9B	500856	Valentin Alsina		91.34975	-11.867	ARO0R521187B98A2D1	
SOGUDEQ12A6D4FAB25	46231	Everywhere (Dream Album Version)		228.72771	-8.278	ARHTRR71187B98F305	0
SOLXJIL12AB01889FA	653639	High Horse	2009	153.33832	-8.208	AR6CLFP1187B9ACB94	0.6461512338
SOBLOJA12A6D4FA128	34127	Noche De Ronda		234.57914	-12.452	AR6C8EJ1187FB3F473	0.2435519006
SODMJKG12A670202EB	5976	Find My Way (Album Version)		189.54404	-3.753	AR65OLD1187FB5C103	0.6225963518
SOEBVZQ12AB01869D3	453765	I Didn't Know		171.75465	-18.498	AR85E3Q1187B997BCA	
SOAKCBR12A6D4F6D04	700450	Good Old Dancehall Vibes		247.77098	-5.652	ARI4SKQ1187B9B43B0	0.3041695034
SOAKAPR12AB01845BE	663237	The Sound of C (Acapella)		40.17587	-8.99	ARSKDV01187B98A619	
SORANXJ12A8C142F90	429986	The Barnyards Of Delgaty (Live)		121.67791	-13.906	ARW45K91187FB3DE04	
SOLQRVZ12A67ADAD17	16694	All The Rage (Clean Album Version)	2005	217.49506	-3.624	AROBHK51187B9AD82B	0
SOPRWZO12AAF3B45DB	323827	Lost In Space	2001	295.3922	-5.113	AR72Q9R1187B98A664	0.5831164952
SOSHGBG12A8151BD89	274648	Who Are You	2008	188.65587	-4.706	ARW1MUW1187FB4D5A1	0.5746932971
SOLYCWK12A6D4FEDC2	272680	To Leave The Building In Order To See What's Inside		227.05587	-3.851	ARM9D241187FB4DB7D	
SOLLROO12AB0188D51	556140	In The Void		159.76444	-3.352	AR02PUA1187FB52574	0.4079017172
SOSULYS12A8151CC9D	129796	My Lady From South Of Detroit (LP Version)		266.39628	-15.135	ARTPY6B1187B98C720	0.5971167029
SOFKEDR12A8C13D381	115988	You (featuring Tank) (Amended Album Version)	2007	218.04363	-5.672	AR7Q0O91187FB4DBE7	0.4663048308
SOYCJFP12AB017B7C4	484716	Picture Book		151.87546	-11.298	ARTIGQM1187B98D1F2	0.4196742788
SODHUER12AB018859B	587868	Beautiful One	2008	281.86077	-8.489	AR163QH1187FB42E0D	0
SOAFTRY12A6D4F81C7	38588	Consumers (Album Version)	1989	130.66404	-7.204	ARB1CNO1187FB4CE93	0.4634896622
SOQLRND12A6D4FD162	175656	Fire		181.39383	-7.412	ARNCWQE12454A2E59C	
SOJNQGL12AAF3B27B2	323429	El Jamaiquino		339.80036	-13.462	ARYFXQ21187FB4DAEF	
SOAVNNL12A8C145B33	316619	Britney	2008	213.4722	-6.291	AR3USQW1187FB4A90D	
SOAPIHC12A6D4F5FD5	24135	Tongue	1993	126.64118	-9.423	ARPQ4Z01187FB3A736	0.6694130981
SOFIUCS12AB01896AD	571646	How Do I Maintain Pt. II	2009	233.9522	-7.571	ARZ8MVL1187FB41D17	0
SOMBRML12AB018BAB8	674437	Quickstep		257.09669	-7.173	ARWMNEW1252CCF8F72	
SOENCQG12A8C13599B	287051	Not Meant To Be Found		42.91873	-14.931	ARFFDZU1187FB50682	0.3231121209
SORRXCI12A8135828A	129364	Can't Buy A Miracle - Album Version		227.16036	-8.724	AREVQ7D1187FB4371B	0
SOTQOSY12A67021C2D	14980	If Loving You Is Wrong I Don't Wanna Be Right	1996	277.08036	-14.237	AROP23Q1187B992697	
SOCYVUM12AB01822C0	346279	Son Of A Bitch	2006	243.98322	-7.977	AR87K371187FB5AA8E	0.2998774883
SOCKDUL12AC9097E13	683115	À l'arraché		274.83383	-16.758	AR64N1H1187B996199	
SOCNIVN12AC3DF98D2	775974	Le Chant Du Tropeau (La Canción Del Rebaño) Vals Tirolés		137.32526	-7.748	ARHSS201187B98A8CC	
SODYMGA12A8C142925	613697	Going Home (Album Version)		222.22322	-10.462	ARYOW7G1187FB373D0	0.2150803185
SOCMRCQ12A8C140094	173432	Down		197.51138	-12.505	AR8YUQT1187FB531D0	0.5207944071
SOORPUL12A58A7A6E7	528599	Three Nil (live) (Album Version)		297.53424	-3.194	AR0KBXO1187B996460	
SOMMCPU12AB018AA2C	719131	SUPER RISTA	2000	303.04608	-7.212	AR90QN41187B9ABCD2	
SOKOYCF12AB017AF6D	386795	Ogni Silenzio		273.24036	-7.417	ARZJI9C11C8A4178F2	0.4019257347
SOFYIDZ12AB0180A2B	632110	The Money Will Roll Right In	1991	166.32118	-5.13	ARGBR4I1187B99D073	0.6373112764
SOWMYEK12A8C141C1C	611612	Sentimental Journey		203.65016	-13.552	ARLMRES11F4C83E1E1	0
SOXGJTM12AB017E948	629720	Someday You Will		132.30975	-12.113	ARYGVDP1187FB42918	
SOXZMDS12A8C1354C7	618328	Baby's On Fire	1973	316.99546	-9.645	ART4EPR1187FB38772	0.3041695034
SOAXEJI12A6D4FCE3E	228440	Mill Creek	2004	234.73587	-14.18	AR9LT7R1187FB4543A	0.2490657949
SOHPWUL12A6D4F93B1	25133	Breathless	2001	286.53669	-6.292	ARJ7VKJ1187B98BA4B	0.6645424152
SOXTICT12A8C136043	292290	Spotlight	2004	249.67791	-4.177	ARQ0TN01187FB4A19E	
SOHLMXE12AB018C4D0	807753	Put Some $ On It		273.03138	-6.303	ARBUOMY1187B99F2EB	
SODDUKA12AB0187DF4	466877	Be & Flower		273.73669	-19.92	ARYEPGU11F4C840A70	
SOYXXMC12A8AE45E55	234914	Sweet Child O' Mine (Alternate Mix)		358.79138	-10.149	ARZVBBM1241B9CB622	
SOZEFPO12AB0184AEC	757194	The Death Of Romance	2010	207.17669	-6.236	ARQDWBG1187B9891D7	0.764116981
SOICYYA12A8C136A31	262830	Reflections		508.89098	-23.577	ARI4S0E1187B9B06C0	0.2909881785
SOSYKKS12A8C1388DF	299899	I've Been Missin' You	1983	255.7122	-17.569	AR9AWNF1187B9AB0B4	0.5835520994
SOGPTOQ12A6D4F7FCC	24807	Children's Song No. 3	2000	320.522	-20.343	AR553M51187B98BCE7	0
SOCKUUJ12A6D4FA41C	65696	Lotion (LP Version)	1997	237.73995	-3.59	ARXSABJ1187FB3C336	0.690473539
SORHBPD12A8C1434B6	313577	Going Out West	2004	147.85261	-10.554	ARE0OLY1187B9AD19F	
SOJBLJQ12A67ADAF0F	16734	The Radio Saved My Life Tonight	2004	314.20036	-5.567	ARDVZTE1187FB5A0A1	
SOUALQN12A6D4F98AA	75107	Dhol Vajda		351.45098	-8.025	ARNMUMC1187B9A7A38	0.3409227559
SOPSCFO12AB0189541	765678	You Can't Deep Freeze a Red Hot Mama		154.74893	-12.266	AR3EABF1187B98AD35	
SOFBSQK12AB01888C6	568493	Saddam		232.59383	-10.692	AR57Z841187B9B7D7D	0.2150803185
SOGAEXV12A8C138122	250234	Let It Burn		174.99383	-5.189	ARZ2DHF1187FB3F2EA	0.5637552084
SORYKRN12A8C13CFC5	105408	König und Königin		247.53587	-7.872	AR6896B1187B98FADA	
SOKNQNE12A8C146767	319640	Beats are my Weapons		395.49342	-6.318	ARLLWQA1241B9C7A5C	
SOBTJCY12A8C137956	94496	Russian Easter Festival_ Overture_ Op.36		904.80281	-21.394	AR7QL2911C8A416805	
SOMHXLM12AB0184608	797662	pH4		445.57016	-13.977	ARCCK7B1187B994F9D	
SOKETSC12AB017B56C	567051	(I Wanna) Play A Little While		167.23546	-15.622	AR58SJE1187B9A8E4C	0.4051157217
SODVPYI12AB017B0D2	533388	Where Youth And Laughter Go	2000	163.91791	-6.028	ARFNJ4O1187B9A204B	0.5519215149
